01-sr-group,0,255,26,255
02-sr-group,0,255,26,255
03-sl-group,185,0,255,255
05-front-group,182,0,255,255
06-front-group,182,0,255,255
07-front-group,0,21,255,255
08-front-group,0,255,44,255
09-front-group,0,21,255,255
10-front-group,0,255,44,255
11-front-group,0,21,255,255
12-front-group,0,255,44,255
13-front-group,0,255,44,255
14-front-group,255,0,202,255
15-front-group,201,0,255,255
16-front-group,201,0,255,255
