01-sr-group,218,59,0,255
02-sr-group,218,59,0,255
03-sl-group,183,0,255,255
05-front-group,7,255,0,255
06-front-group,37,255,0,255
07-front-group,37,255,0,255
08-front-group,37,255,0,255
09-front-group,37,255,0,255
10-front-group,37,255,0,255
11-front-group,37,255,0,255
12-front-group,0,255,44,255
13-front-group,0,255,44,255
14-front-group,0,255,27,255
15-front-group,0,255,27,255
16-front-group,32,0,255,255
