01-sr-group,247,26,0,255
02-sr-group,247,26,0,255
03-sl-group,247,26,0,255
05-front-group,135,39,0,255
06-front-group,135,39,0,255
07-front-group,255,25,0,255
08-front-group,255,25,0,255
09-front-group,0,0,0,255
10-front-group,0,0,0,255
11-front-group,0,0,0,255
12-front-group,0,0,0,255
13-front-group,0,0,0,255
14-front-group,255,145,0,255
15-front-group,255,25,0,255
16-front-group,255,25,0,255
