01-sr-group,0,248,255,255
02-sr-group,0,248,255,255
03-sl-group,255,0,151,255
05-front-group,107,0,58,255
06-front-group,107,0,58,255
07-front-group,255,154,0,255
08-front-group,255,154,0,255
09-front-group,0,0,0,255
10-front-group,0,0,0,255
11-front-group,0,0,0,255
12-front-group,0,0,0,255
13-front-group,0,0,0,255
14-front-group,255,143,0,255
15-front-group,0,0,0,255
16-front-group,0,248,255,255
