01-sr-group,0,63,255,255
02-sr-group,0,63,255,255
03-sl-group,0,63,255,255
05-front-group,0,254,255,255
06-front-group,0,254,255,255
07-front-group,0,63,255,255
08-front-group,0,63,255,255
09-front-group,0,63,255,255
10-front-group,0,253,255,255
11-front-group,0,253,255,255
12-front-group,0,253,255,255
13-front-group,0,63,255,255
14-front-group,0,253,255,255
15-front-group,0,63,255,255
16-front-group,0,254,255,255
