1-sr-group,OFF
2-sr-group,OFF
3-sl-group,0,255,0,255
5-front-group,OFF
6-front-group,OFF
7-front-group,96,0,132,43
8-front-group,96,0,132,43
9-front-group,96,0,132,43
10-front-group,96,0,132,43
11-front-group,96,0,132,43
12-front-group,96,0,132,43
13-front-group,96,0,132,43
14-front-group,96,0,132,43
15-front-group,96,0,132,43
16-front-group,96,0,132,43
